Fold,Epoch,Train Loss,Train R2,Train_Corr,Validation Loss,Validation R2,Validation_Corr
0,24,0.903895798387438,0.08966362476348877,0.3041998369313126,0.9506397372797916,0.04143589735031128,0.2503830335200627
0,25,0.8685975251860893,0.12519735097885132,0.3558109817016056,0.9274834306978503,0.0648232102394104,0.2655419666477004
0,26,0.8311570319474468,0.16288995742797852,0.40440673641207986,0.9747054494525257,0.016969382762908936,0.22830896197154887
0,27,0.799589598862777,0.19478094577789307,0.44156571319141813,0.9775212512083864,0.014307975769042969,0.22421340592067263
0,28,0.7632648088113455,0.23130124807357788,0.481383957312402,0.9655317496432949,0.026484310626983643,0.2405375603692179
0,29,0.7303934480840191,0.2643813490867615,0.514232927224358,0.9798218841374162,0.012303948402404785,0.22957867129866188
0,30,0.6867924916889168,0.3085196018218994,0.5555329548324173,1.3488652581266063,-0.36042630672454834,0.20435540944994815
0,31,0.6605308578626121,0.3347914218902588,0.5789470835535008,1.1240000832780652,-0.1330200433731079,0.2208900485125551
0,32,0.5945661604147793,0.40117907524108887,0.6333904442211806,1.1310857772404848,-0.1406022310256958,0.20316079343979485
0,33,0.5513857141318292,0.44470930099487305,0.6668774950411628,1.0730104318514526,-0.08169794082641602,0.22545261042262016
0,34,0.4944318571970576,0.5020866990089417,0.7085868730228572,1.1297488778467604,-0.1391662359237671,0.19463096819055312
0,35,0.4455722516747956,0.5512431859970093,0.7424601839032111,1.1383158699100318,-0.14774012565612793,0.17678786893847107
0,36,0.38218898559413783,0.6152182817459106,0.7844273948519267,1.1171712241312752,-0.12649190425872803,0.19503089034030605
0,37,0.2974157883146855,0.7004954814910889,0.8370434038963277,1.2171644389267393,-0.2278684377670288,0.1644740510923462
0,38,0.25102439305528984,0.7471952438354492,0.8645446774803917,1.29215798391263,-0.30327749252319336,0.16485458208397227
0,39,0.21476299817114314,0.783699095249176,0.885341560237928,1.242499072149939,-0.25289106369018555,0.16023138722589209
0,40,0.18308279154163606,0.8156465291976929,0.9031779460580395,1.2078925176308706,-0.2184077501296997,0.17934976758874827
0,41,0.15821723199497603,0.8406521081924438,0.9169001989012158,1.2672316931519914,-0.2779654264450073,0.15923196901878287
0,42,0.1384562297300516,0.8605611324310303,0.927675274899596,1.2651053511722368,-0.27604174613952637,0.15960864593782173
0,43,0.11992788323122922,0.8792411684989929,0.9376934459797828,1.3590952700931533,-0.3707125186920166,0.14996986328927472
0,44,0.10296635430687406,0.8963022232055664,0.946732706257568,1.3749563307293997,-0.387237548828125,0.1414291773451454
0,45,0.0885332643517728,0.9108395576477051,0.9543840883884285,1.248993701026266,-0.25978410243988037,0.16098352514081116
0,46,0.0820714996829478,0.9173412919044495,0.9577800182166484,1.3128180732490562,-0.3241933584213257,0.14539033986588887
0,47,0.06978089634230947,0.9297266006469727,0.9642233591486963,1.3500638444293365,-0.36209166049957275,0.14610324417998038
0,48,0.05126159578083383,0.9483760595321655,0.9738580644574059,1.3231896043185762,-0.3347691297531128,0.15261649851600284
0,49,0.037352158943721465,0.9623878598213196,0.9810164165514342,1.2745658097720822,-0.285642147064209,0.15115694455680767
0,50,0.03525225838892569,0.9645000696182251,0.9820906647715341,1.3364348903841334,-0.3481231927871704,0.15688343387591627
0,51,0.034247900718368265,0.9655106663703918,0.982606282942032,1.316087662208418,-0.3277028799057007,0.15956651483826922
0,52,0.03278653575576891,0.9669792652130127,0.9833544336625414,1.324083504949504,-0.3356914520263672,0.15314853629347935
0,53,0.031157500100423032,0.9686204791069031,0.9841863844395145,1.3186941062993849,-0.3302971124649048,0.14855823680317137
0,54,0.03273493631930669,0.9670334458351135,0.9833792628784996,1.3118832736966097,-0.3232771158218384,0.15184485050436636
0,55,0.030328927363722898,0.9694561958312988,0.9846214297696274,1.2955083215707226,-0.3069019317626953,0.161934176633991
0,56,0.027407558908164237,0.9723965525627136,0.9861069138788446,1.2852344448387865,-0.29631567001342773,0.1560293774052206
0,57,0.028672195732519938,0.9711222648620605,0.9854553851110809,1.3038417974464325,-0.315354585647583,0.15688895678681136
0,58,0.02828523808294811,0.9715125560760498,0.98565871941545,1.321671278491194,-0.33334028720855713,0.1478851036164402
0,59,0.017933434479692506,0.9819404482841492,0.9909370207129247,1.296246684393902,-0.30754661560058594,0.153757522259856
0,60,0.012034526884696412,0.9878812432289124,0.9939246377846526,1.305547727445359,-0.3170318603515625,0.15725472523429398
0,61,0.01156999880382876,0.988348126411438,0.9941574565577191,1.313638331315778,-0.3252997398376465,0.15604564136393603
0,62,0.01401005166720999,0.9858910441398621,0.9929207600500818,1.29853665970477,-0.3099861145019531,0.15917764034532783
0,63,0.014245534118731046,0.9856536984443665,0.9928034023336851,1.3076546059144654,-0.31906580924987793,0.15833421983026788
0,64,0.014417987315195566,0.9854785203933716,0.9927132281999425,1.2857893107511738,-0.29705047607421875,0.1584839713804805
0,65,0.013149073294018562,0.9867565035820007,0.9933569693158073,1.303842043406085,-0.3152874708175659,0.15827263540708386
0,66,0.013495513021105215,0.9864086508750916,0.9931856959178598,1.2945722800336386,-0.30581533908843994,0.15285040477128642
0,67,0.01346643579768285,0.9864391684532166,0.99319791094583,1.2609243923534266,-0.27204620838165283,0.16113655133339336
0,68,0.013448962580960852,0.9864544868469238,0.9932048348396387,1.3085063304978344,-0.3199270963668823,0.1590669497248895
0,69,0.0127202736931167,0.9871901273727417,0.9935754571306747,1.2729678145244054,-0.2840491533279419,0.1589850531045162
0,70,0.008151190242602224,0.9917910695075989,0.9958893797540372,1.2869515301365602,-0.2981421947479248,0.1584574069516248
0,71,0.005680016273400994,0.9942798614501953,0.9971359403370844,1.2827177473649323,-0.29395294189453125,0.15733298078373173
0,72,0.005810380227032958,0.9941487312316895,0.9970702526448092,1.2830354262158457,-0.29429447650909424,0.15628736181330602
0,73,0.006989616589651848,0.9929609894752502,0.9964747285282405,1.2722407206591324,-0.28327786922454834,0.16197438703101547
0,74,0.006912008088599634,0.9930386543273926,0.9965138491655312,1.2909456196765186,-0.30219125747680664,0.15378713030732452
0,75,0.006611168932806834,0.9933418035507202,0.9966654562257488,1.2777571307744091,-0.28893303871154785,0.1594574505559715
0,76,0.006546224819739484,0.9934070110321045,0.9966992024141996,1.272395374441919,-0.28351330757141113,0.15908707138737557
0,77,0.006741918412953301,0.9932101964950562,0.9965994353256292,1.2656404614931176,-0.2766079902648926,0.16013876842681285
0,78,0.0068121515281379065,0.9931391477584839,0.9965640376043537,1.2627939665426127,-0.27385950088500977,0.1612405916713136
0,79,0.006805126853939476,0.993146538734436,0.9965675534274797,1.290904712037519,-0.3023179769515991,0.15897043571378464
0,80,0.006775142665194742,0.9931768178939819,0.9965832596851852,1.2827358571623984,-0.2939455509185791,0.1603547992967864
0,81,0.004344714263303341,0.995624303817749,0.9978101584808495,1.2738983565979158,-0.2849475145339966,0.15879039181414148
0,82,0.0031573450627567843,0.996820330619812,0.9984089408859855,1.2644368093988674,-0.275410532951355,0.15933118822790995
0,83,0.0029620069186051027,0.9970170259475708,0.9985074601848886,1.2738583206768461,-0.285006046295166,0.1583165406389283
0,84,0.003358330454591477,0.99661785364151,0.99830753074281,1.2655301325716952,-0.27660131454467773,0.15914968941161312
0,85,0.0037870778554734154,0.9961859583854675,0.9980913981718419,1.2659258653036496,-0.276928186416626,0.16063171231897339
0,86,0.003820619281922635,0.9961519241333008,0.9980741916463183,1.2679229427264769,-0.2790311574935913,0.16203181751390486
0,87,0.003740383964716037,0.9962328672409058,0.9981149202612722,1.2708301926974344,-0.28192174434661865,0.1607629364964166
0,88,0.0035462903695463147,0.9964284300804138,0.9982126235166173,1.2675711938787086,-0.27866649627685547,0.15851630306180461
0,89,0.003532624337070276,0.9964424967765808,0.9982198845846162,1.2675584460559643,-0.2785952091217041,0.15909160457168223
0,90,0.0034739335017501005,0.9965013861656189,0.9982493953476772,1.262330789496059,-0.2733631134033203,0.163567514371155
0,91,0.0034316581738762426,0.996543824672699,0.9982705277548198,1.263973812433148,-0.27488553524017334,0.16037614026604483
0,92,0.002646932626427826,0.9973345398902893,0.9986664047466671,1.268729846366504,-0.2797837257385254,0.16007013360457645
0,93,0.0018587559436676975,0.9981279373168945,0.9990635401507982,1.27189799497726,-0.28300607204437256,0.15868239731320782
0,94,0.001808369392310925,0.9981788992881775,0.9990891263390922,1.266260189626381,-0.2772519588470459,0.15931531978465646
0,95,0.0020321292827077345,0.9979533553123474,0.9989761646905856,1.2688122118412242,-0.2798600196838379,0.15796492528656433
